"(0, 121)",Undiscovered,2,False,False,"{'Fertility': 0.48, 'Minerals': 0.19999999999999998, 'Savagery': 0.42999999999999994, 'Mana': 0.65, 'Water': 0.6}"
"(0, 139)",Undiscovered,7,False,False,"{'Fertility': 0.38, 'Minerals': 0.6, 'Savagery': 0.8099999999999999, 'Mana': 0.6799999999999999, 'Water': 0.96}"
"(0, 143)",Undiscovered,1,False,False,"{'Fertility': 1.08, 'Minerals': 0.52, 'Savagery': 0.47, 'Mana': 0.05000000000000002, 'Water': 0.22999999999999998}"
"(0, 148)",Undiscovered,10,False,False,"{'Fertility': 0.30000000000000004, 'Minerals': 0.86, 'Savagery': 0.69, 'Mana': 0.8200000000000001, 'Water': 0.33999999999999997}"
"(0, 168)",Undiscovered,2,False,False,"{'Fertility': 0.5399999999999999, 'Minerals': 0.3, 'Savagery': 0.75, 'Mana': 0.65, 'Water': 0.86}"
"(0, 173)",Undiscovered,10,False,False,"{'Fertility': 0.45, 'Minerals': 0.8899999999999999, 'Savagery': 0.39999999999999997, 'Mana': 0.8700000000000001, 'Water': 0.32}"
"(0, 178)",Undiscovered,4,False,False,"{'Fertility': 0.78, 'Minerals': 0.54, 'Savagery': 0.74, 'Mana': 0.43, 'Water': 1.23}"
"(0, 180)",Undiscovered,9,False,False,"{'Fertility': 0.020000000000000018, 'Minerals': 0.5700000000000001, 'Savagery': 0.94, 'Mana': 0.52, 'Water': 0.25}"
"(0, 187)",Undiscovered,7,False,False,"{'Fertility': 0.31, 'Minerals': 0.9299999999999999, 'Savagery': 0.95, 'Mana': 0.32999999999999996, 'Water': 0.6599999999999999}"
"(0, 190)",Undiscovered,3,False,False,"{'Fertility': 0.1, 'Minerals': 0.83, 'Savagery': 0.7, 'Mana': 0.22, 'Water': 0.06}"
"(0, 203)",Undiscovered,9,False,False,"{'Fertility': 0.43000000000000005, 'Minerals': 0.35000000000000003, 'Savagery': 1.3, 'Mana': 0.41, 'Water': 0.63}"
"(0, 217)",Undiscovered,9,False,False,"{'Fertility': 0.31, 'Minerals': 0.29000000000000004, 'Savagery': 1.13, 'Mana': 0.84, 'Water': 0.75}"
"(1, 12)",Undiscovered,9,False,False,"{'Fertility': 0.44, 'Minerals': 0.46, 'Savagery': 0.88, 'Mana': 0.95, 'Water': 0.72}"
"(1, 23)",Undiscovered,3,False,False,"{'Fertility': 0.33, 'Minerals': 0.86, 'Savagery': 0.25, 'Mana': 0.17, 'Water': -0.02}"
"(1, 28)",Undiscovered,2,False,False,"{'Fertility': 0.98, 'Minerals': 0.02999999999999997, 'Savagery': 0.5599999999999999, 'Mana': 0.56, 'Water': 0.72}"
"(1, 37)",Undiscovered,7,False,False,"{'Fertility': 0.15000000000000002, 'Minerals': 0.72, 'Savagery': 0.87, 'Mana': 0.52, 'Water': 0.72}"
"(1, 49)",Undiscovered,7,False,False,"{'Fertility': 0.27, 'Minerals': 0.7899999999999999, 'Savagery': 0.76, 'Mana': 0.55, 'Water': 0.77}"
"(1, 58)",Undiscovered,6,False,False,"{'Fertility': 0.67, 'Minerals': 0.39, 'Savagery': 0.9700000000000001, 'Mana': 0.41, 'Water': 0.6599999999999999}"
"(1, 73)",Undiscovered,4,False,False,"{'Fertility': 0.86, 'Minerals': 0.59, 'Savagery': 0.44, 'Mana': 0.45, 'Water': 0.87}"
"(1, 78)",Undiscovered,3,False,False,"{'Fertility': 0.010000000000000009, 'Minerals': 0.91, 'Savagery': 0.3, 'Mana': 0.020000000000000018, 'Water': -0.11}"
"(1, 85)",Undiscovered,1,False,False,"{'Fertility': 0.92, 'Minerals': 0.66, 'Savagery': 0.43, 'Mana': 0.06, 'Water': 0.49}"
"(1, 99)",Undiscovered,5,False,False,"{'Fertility': 0.27, 'Minerals': 0.82, 'Savagery': 0.69, 'Mana': 0.45999999999999996, 'Water': 0.12}"
"(1, 125)",Undiscovered,4,False,False,"{'Fertility': 0.86, 'Minerals': 0.18, 'Savagery': 0.46, 'Mana': 0.42, 'Water': 1.27}"
"(1, 137)",Undiscovered,8,False,False,"{'Fertility': 0.69, 'Minerals': 0.35, 'Savagery': 0.6799999999999999, 'Mana': 0.97, 'Water': 0.5}"
"(1, 142)",Undiscovered,10,False,False,"{'Fertility': 0.67, 'Minerals': 0.94, 'Savagery': 0.84, 'Mana': 1.06, 'Water': 0.49}"
"(1, 150)",Undiscovered,4,False,False,"{'Fertility': 0.54, 'Minerals': 0.5, 'Savagery': 0.8, 'Mana': 0.79, 'Water': 1.27}"
"(1, 151)",Undiscovered,1,False,False,"{'Fertility': 0.89, 'Minerals': 0.43000000000000005, 'Savagery': 0.27999999999999997, 'Mana': 0.010000000000000009, 'Water': 0.66}"
"(1, 208)",Undiscovered,6,False,False,"{'Fertility': 0.21000000000000002, 'Minerals': 0.41000000000000003, 'Savagery': 0.8200000000000001, 'Mana': 0.74, 'Water': 0.62}"
"(1, 214)",Undiscovered,4,False,False,"{'Fertility': 0.65, 'Minerals': 0.27, 'Savagery': 0.5, 'Mana': 0.66, 'Water': 1.28}"
"(1, 248)",Undiscovered,1,False,False,"{'Fertility': 0.9299999999999999, 'Minerals': 0.17, 'Savagery': 0.31, 'Mana': 0.5, 'Water': 0.32999999999999996}"
"(2, 53)",Undiscovered,9,False,False,"{'Fertility': -0.08999999999999997, 'Minerals': 0.67, 'Savagery': 0.7, 'Mana': 1.0, 'Water': 0.61}"
"(2, 59)",Undiscovered,6,False,False,"{'Fertility': 0.24, 'Minerals': 0.66, 'Savagery': 0.8600000000000001, 'Mana': 0.79, 'Water': 0.54}"
"(2, 63)",Undiscovered,2,False,False,"{'Fertility': 0.69, 'Minerals': 0.31, 'Savagery': 0.39999999999999997, 'Mana': 0.52, 'Water': 0.9099999999999999}"
"(2, 76)",Undiscovered,9,False,False,"{'Fertility': 0.44, 'Minerals': 0.56, 'Savagery': 1.04, 'Mana': 0.96, 'Water': 0.43}"
"(2, 117)",Undiscovered,3,False,False,"{'Fertility': 0.18, 'Minerals': 0.9, 'Savagery': 0.33999999999999997, 'Mana': 0.29000000000000004, 'Water': -0.29}"
"(2, 159)",Undiscovered,1,False,False,"{'Fertility': 1.28, 'Minerals': 0.34, 'Savagery': 0.09999999999999998, 'Mana': 0.14, 'Water': 0.3}"
"(2, 161)",Undiscovered,9,False,False,"{'Fertility': 0.04000000000000001, 'Minerals': 0.19000000000000003, 'Savagery': 1.25, 'Mana': 0.96, 'Water': 0.21000000000000002}"
"(2, 162)",Undiscovered,1,False,False,"{'Fertility': 0.75, 'Minerals': 0.34, 'Savagery': 0.51, 'Mana': 0.29000000000000004, 'Water': 0.64}"
"(2, 205)",Undiscovered,10,False,False,"{'Fertility': 0.11000000000000004, 'Minerals': 0.5399999999999999, 'Savagery': 0.38, 'Mana': 0.9600000000000001, 'Water': 0.56}"
"(2, 216)",Undiscovered,7,False,False,"{'Fertility': -0.16, 'Minerals': 0.72, 'Savagery': 0.43999999999999995, 'Mana': 0.63, 'Water': 0.47}"
"(2, 227)",Amethystscale,10,True,False,"{'Fertility': 0.63, 'Minerals': 0.5499999999999999, 'Savagery': 0.41, 'Mana': 1.05, 'Water': 0.6}"
"(2, 237)",Undiscovered,8,False,False,"{'Fertility': 0.41000000000000003, 'Minerals': 0.25, 'Savagery': 0.72, 'Mana': 1.1, 'Water': 0.61}"
"(2, 239)",Undiscovered,5,False,False,"{'Fertility': 0.65, 'Minerals': 0.48, 'Savagery': 0.52, 'Mana': 0.27, 'Water': 0.24}"
"(2, 240)",Undiscovered,2,False,False,"{'Fertility': 0.47, 'Minerals': 0.45999999999999996, 'Savagery': 0.51, 'Mana': 0.69, 'Water': 0.41999999999999993}"
"(2, 246)",Undiscovered,1,False,False,"{'Fertility': 0.9299999999999999, 'Minerals': 0.24000000000000002, 'Savagery': 0.07999999999999999, 'Mana': -0.01999999999999999, 'Water': 0.66}"
"(2, 249)",Undiscovered,7,False,False,"{'Fertility': 0.08, 'Minerals': 0.43999999999999995, 'Savagery': 0.7899999999999999, 'Mana': 0.76, 'Water': 0.43999999999999995}"
"(3, 15)",Undiscovered,3,False,False,"{'Fertility': 0.13, 'Minerals': 0.81, 'Savagery': 0.38, 'Mana': 0.30000000000000004, 'Water': 0.09}"
"(3, 22)",Undiscovered,4,False,False,"{'Fertility': 0.76, 'Minerals': 0.44999999999999996, 'Savagery': 0.58, 'Mana': 0.46, 'Water': 1.19}"
"(3, 32)",Undiscovered,7,False,False,"{'Fertility': -0.09, 'Minerals': 0.47, 'Savagery': 0.69, 'Mana': 0.49, 'Water': 0.8899999999999999}"
"(3, 84)",Undiscovered,1,False,False,"{'Fertility': 1.12, 'Minerals': 0.65, 'Savagery': 0.52, 'Mana': -0.07, 'Water': 0.7}"
"(3, 86)",Undiscovered,6,False,False,"{'Fertility': 0.71, 'Minerals': 0.72, 'Savagery': 0.5700000000000001, 'Mana': 0.6799999999999999, 'Water': 0.63}"
"(3, 88)",Undiscovered,3,False,False,"{'Fertility': 0.14, 'Minerals': 0.87, 'Savagery': 0.6, 'Mana': 0.43000000000000005, 'Water': 0.18}"
"(3, 90)",Undiscovered,5,False,False,"{'Fertility': 0.47000000000000003, 'Minerals': 1.0, 'Savagery': 0.39999999999999997, 'Mana': 0.21999999999999997, 'Water': 0.45999999999999996}"
"(3, 100)",Undiscovered,5,False,False,"{'Fertility': 0.35000000000000003, 'Minerals': 0.5299999999999999, 'Savagery': 0.32999999999999996, 'Mana': 0.24, 'Water': 0.26}"
"(3, 109)",Undiscovered,9,False,False,"{'Fertility': 0.15000000000000002, 'Minerals': 0.19000000000000003, 'Savagery': 1.15, 'Mana': 1.0, 'Water': 0.71}"
"(3, 111)",Undiscovered,3,False,False,"{'Fertility': -0.13999999999999999, 'Minerals': 1.07, 'Savagery': 0.5700000000000001, 'Mana': 0.11000000000000001, 'Water': -0.04}"
"(3, 115)",Undiscovered,1,False,False,"{'Fertility': 1.24, 'Minerals': 0.27, 'Savagery': 0.09999999999999998, 'Mana': 0.16, 'Water': 0.71}"
"(3, 133)",Undiscovered,2,False,False,"{'Fertility': 0.61, 'Minerals': 0.56, 'Savagery': 0.78, 'Mana': 0.25, 'Water': 0.59}"
"(3, 171)",Undiscovered,6,False,False,"{'Fertility': 0.55, 'Minerals': 0.49, 'Savagery': 0.8400000000000001, 'Mana': 0.47, 'Water': 0.71}"
"(3, 195)",Undiscovered,5,False,False,"{'Fertility': 0.24000000000000002, 'Minerals': 0.7799999999999999, 'Savagery': 0.65, 'Mana': 0.09999999999999998, 'Water': 0.21999999999999997}"
"(3, 203)",Undiscovered,6,False,False,"{'Fertility': 0.28, 'Minerals': 0.64, 'Savagery': 0.8600000000000001, 'Mana': 0.45999999999999996, 'Water': 0.42}"
"(3, 208)",Undiscovered,9,False,False,"{'Fertility': 0.13, 'Minerals': 0.62, 'Savagery': 1.03, 'Mana': 0.8099999999999999, 'Water': 0.47}"
"(3, 214)",Undiscovered,1,False,False,"{'Fertility': 0.73, 'Minerals': 0.63, 'Savagery': 0.43, 'Mana': 0.05000000000000002, 'Water': 0.5700000000000001}"
"(3, 216)",Undiscovered,1,False,False,"{'Fertility': 1.06, 'Minerals': 0.66, 'Savagery': 0.32, 'Mana': 0.47000000000000003, 'Water': 0.32999999999999996}"
"(3, 220)",Undiscovered,4,False,False,"{'Fertility': 0.82, 'Minerals': 0.02999999999999997, 'Savagery': 0.33999999999999997, 'Mana': 0.33999999999999997, 'Water': 0.97}"
"(3, 223)",Alatorstone,3,True,False,"{'Fertility': 0.12000000000000001, 'Minerals': 1.07, 'Savagery': 0.21000000000000002, 'Mana': -0.08000000000000002, 'Water': 0.16}"
"(3, 229)",Undiscovered,9,False,False,"{'Fertility': 0.17, 'Minerals': 0.11000000000000004, 'Savagery': 1.24, 'Mana': 0.6699999999999999, 'Water': 0.75}"
"(4, 7)",Undiscovered,8,False,False,"{'Fertility': 0.21999999999999997, 'Minerals': 0.54, 'Savagery': 0.61, 'Mana': 0.88, 'Water': 0.73}"
"(4, 25)",Undiscovered,9,False,False,"{'Fertility': 0.27, 'Minerals': 0.5800000000000001, 'Savagery': 1.12, 'Mana': 0.98, 'Water': 0.32}"
"(4, 26)",Undiscovered,6,False,False,"{'Fertility': 0.28, 'Minerals': 0.53, 'Savagery': 0.56, 'Mana': 0.8, 'Water': 0.54}"
"(4, 27)",Undiscovered,3,False,False,"{'Fertility': 0.010000000000000009, 'Minerals': 1.0, 'Savagery': 0.43, 'Mana': 0.36, 'Water': 0.08}"
"(4, 75)",Undiscovered,6,False,False,"{'Fertility': 0.61, 'Minerals': 0.31, 'Savagery': 0.7100000000000001, 'Mana': 0.84, 'Water': 0.82}"
"(4, 86)",Undiscovered,7,False,False,"{'Fertility': 0.1, 'Minerals': 0.75, 'Savagery': 0.6, 'Mana': 0.72, 'Water': 0.98}"
"(4, 89)",Undiscovered,6,False,False,"{'Fertility': 0.32999999999999996, 'Minerals': 0.45, 'Savagery': 0.98, 'Mana': 0.79, 'Water': 0.33999999999999997}"
"(4, 93)",Undiscovered,7,False,False,"{'Fertility': 0.28, 'Minerals': 0.61, 'Savagery': 0.83, 'Mana': 0.49, 'Water': 0.8799999999999999}"
"(4, 97)",Undiscovered,6,False,False,"{'Fertility': 0.39, 'Minerals': 0.3, 'Savagery': 1.01, 'Mana': 0.5, 'Water': 0.31999999999999995}"
"(4, 101)",Undiscovered,1,False,False,"{'Fertility': 1.07, 'Minerals': 0.51, 'Savagery': 0.41, 'Mana': 0.48000000000000004, 'Water': 0.55}"
"(4, 103)",Undiscovered,5,False,False,"{'Fertility': 0.34, 'Minerals': 0.6799999999999999, 'Savagery': 0.31, 'Mana': 0.06999999999999998, 'Water': 0.33999999999999997}"
"(4, 108)",Undiscovered,11,False,False,"{'Fertility': 1.18, 'Minerals': 1.05, 'Savagery': 0.13, 'Mana': 0.21000000000000002, 'Water': 0.7799999999999999}"
"(4, 113)",Undiscovered,3,False,False,"{'Fertility': 0.17, 'Minerals': 1.07, 'Savagery': 0.46, 'Mana': -0.09999999999999998, 'Water': 0.03}"
"(4, 147)",Undiscovered,2,False,False,"{'Fertility': 0.6699999999999999, 'Minerals': 0.019999999999999962, 'Savagery': 0.7, 'Mana': 0.39, 'Water': 0.6699999999999999}"
"(4, 177)",Undiscovered,5,False,False,"{'Fertility': 0.12, 'Minerals': 0.45999999999999996, 'Savagery': 0.32999999999999996, 'Mana': 0.48, 'Water': 0.12}"
"(4, 186)",Undiscovered,9,False,False,"{'Fertility': 0.41000000000000003, 'Minerals': 0.45, 'Savagery': 1.18, 'Mana': 0.9199999999999999, 'Water': 0.59}"
"(4, 195)",Undiscovered,5,False,False,"{'Fertility': 0.38, 'Minerals': 0.52, 'Savagery': 0.76, 'Mana': 0.39, 'Water': 0.44999999999999996}"
"(4, 202)",Undiscovered,1,False,False,"{'Fertility': 1.11, 'Minerals': 0.63, 'Savagery': 0.16999999999999998, 'Mana': 0.37, 'Water': 0.47}"
"(4, 242)",Undiscovered,3,False,False,"{'Fertility': -0.01999999999999999, 'Minerals': 1.13, 'Savagery': 0.74, 'Mana': 0.5, 'Water': 0.26}"
"(4, 248)",Undiscovered,6,False,False,"{'Fertility': 0.35, 'Minerals': 0.7, 'Savagery': 0.8400000000000001, 'Mana': 0.79, 'Water': 0.33999999999999997}"
"(5, 15)",Undiscovered,2,False,False,"{'Fertility': 0.52, 'Minerals': 0.41, 'Savagery': 0.44999999999999996, 'Mana': 0.29000000000000004, 'Water': 0.8799999999999999}"
"(5, 16)",Undiscovered,9,False,False,"{'Fertility': 0.36, 'Minerals': 0.68, 'Savagery': 0.72, 'Mana': 0.86, 'Water': 0.38}"
"(5, 36)",Undiscovered,8,False,False,"{'Fertility': 0.74, 'Minerals': 0.42, 'Savagery': 0.73, 'Mana': 1.28, 'Water': 0.6799999999999999}"
"(5, 46)",Tachryandfang,5,True,False,"{'Fertility': 0.15000000000000002, 'Minerals': 0.99, 'Savagery': 0.6699999999999999, 'Mana': 0.51, 'Water': 0.22999999999999998}"
"(5, 48)",Undiscovered,9,False,False,"{'Fertility': 0.41000000000000003, 'Minerals': 0.35000000000000003, 'Savagery': 0.77, 'Mana': 0.7899999999999999, 'Water': 0.69}"
"(5, 51)",Undiscovered,6,False,False,"{'Fertility': 0.21999999999999997, 'Minerals': 0.32, 'Savagery': 1.05, 'Mana': 0.82, 'Water': 0.86}"
"(5, 53)",Undiscovered,9,False,False,"{'Fertility': 0.07, 'Minerals': 0.64, 'Savagery': 0.74, 'Mana': 0.57, 'Water': 0.35}"
"(5, 60)",Undiscovered,10,False,False,"{'Fertility': 0.21000000000000002, 'Minerals': 0.7999999999999999, 'Savagery': 0.49, 'Mana': 0.88, 'Water': 0.31}"
"(5, 71)",Undiscovered,2,False,False,"{'Fertility': 0.95, 'Minerals': 0.44999999999999996, 'Savagery': 0.79, 'Mana': 0.65, 'Water': 0.62}"
"(5, 76)",Undiscovered,5,False,False,"{'Fertility': 0.17, 'Minerals': 0.8999999999999999, 'Savagery': 0.33999999999999997, 'Mana': 0.49, 'Water': 0.24}"
"(5, 79)",Undiscovered,5,False,False,"{'Fertility': 0.63, 'Minerals': 0.73, 'Savagery': 0.6799999999999999, 'Mana': 0.12999999999999998, 'Water': 0.3}"
"(5, 81)",Undiscovered,9,False,False,"{'Fertility': -0.08999999999999997, 'Minerals': 0.63, 'Savagery': 1.19, 'Mana': 0.75, 'Water': 0.32999999999999996}"
"(5, 83)",Undiscovered,2,False,False,"{'Fertility': 0.6399999999999999, 'Minerals': 0.12999999999999998, 'Savagery': 0.65, 'Mana': 0.16000000000000003, 'Water': 0.95}"
"(5, 84)",Undiscovered,3,False,False,"{'Fertility': -0.18000000000000002, 'Minerals': 1.19, 'Savagery': 0.6799999999999999, 'Mana': 0.24000000000000002, 'Water': 0.0}"
"(5, 85)",Undiscovered,2,False,False,"{'Fertility': 0.5499999999999999, 'Minerals': 0.04999999999999999, 'Savagery': 0.51, 'Mana': 0.47000000000000003, 'Water': 0.43999999999999995}"
"(5, 93)",Undiscovered,3,False,False,"{'Fertility': -0.16, 'Minerals': 0.91, 'Savagery': 0.32999999999999996, 'Mana': 0.49, 'Water': 0.29}"
"(5, 103)",Undiscovered,4,False,False,"{'Fertility': 0.57, 'Minerals': 0.59, 'Savagery': 0.47, 'Mana': 0.78, 'Water': 1.15}"
"(5, 124)",Undiscovered,6,False,False,"{'Fertility': 0.27, 'Minerals': 0.29000000000000004, 'Savagery': 0.81, 'Mana': 0.5599999999999999, 'Water': 0.82}"
"(5, 129)",Undiscovered,5,False,False,"{'Fertility': 0.34, 'Minerals': 0.8999999999999999, 'Savagery': 0.31, 'Mana': 0.13999999999999999, 'Water': 0.44999999999999996}"
"(5, 155)",Undiscovered,4,False,False,"{'Fertility': 0.36, 'Minerals': 0.12999999999999998, 'Savagery': 0.45, 'Mana': 0.45, 'Water': 1.11}"
"(5, 157)",Undiscovered,1,False,False,"{'Fertility': 0.75, 'Minerals': 0.22000000000000003, 'Savagery': 0.15999999999999998, 'Mana': 0.1, 'Water': 0.22999999999999998}"
"(5, 170)",Undiscovered,4,False,False,"{'Fertility': 0.39, 'Minerals': 0.27, 'Savagery': 0.64, 'Mana': 0.6, 'Water': 0.8}"
"(5, 193)",Undiscovered,4,False,False,"{'Fertility': 0.43999999999999995, 'Minerals': 0.06, 'Savagery': 0.52, 'Mana': 0.7, 'Water': 0.76}"
"(5, 194)",Undiscovered,7,False,False,"{'Fertility': 0.12000000000000001, 'Minerals': 0.72, 'Savagery': 0.62, 'Mana': 0.76, 'Water': 0.5599999999999999}"
"(5, 212)",Undiscovered,5,False,False,"{'Fertility': 0.31000000000000005, 'Minerals': 0.8899999999999999, 'Savagery': 0.76, 'Mana': 0.54, 'Water': 0.53}"
"(5, 232)",Undiscovered,6,False,False,"{'Fertility': 0.5, 'Minerals': 0.8, 'Savagery': 0.7100000000000001, 'Mana': 0.86, 'Water': 0.31}"
"(5, 240)",Undiscovered,8,False,False,"{'Fertility': 0.79, 'Minerals': 0.3, 'Savagery': 0.83, 'Mana': 1.19, 'Water': 0.21000000000000002}"
"(6, 2)",Undiscovered,1,False,False,"{'Fertility': 1.13, 'Minerals': 0.26, 'Savagery': 0.21, 'Mana': 0.24000000000000002, 'Water': 0.37}"
"(6, 24)",Undiscovered,5,False,False,"{'Fertility': 0.37, 'Minerals': 0.42999999999999994, 'Savagery': 0.39, 'Mana': 0.42, 'Water': 0.35}"
"(6, 28)",Undiscovered,1,False,False,"{'Fertility': 0.83, 'Minerals': 0.14, 'Savagery': 0.09999999999999998, 'Mana': 0.23, 'Water': 0.46}"
"(6, 37)",Undiscovered,7,False,False,"{'Fertility': 0.05, 'Minerals': 0.52, 'Savagery': 0.5299999999999999, 'Mana': 0.58, 'Water': 1.0}"
"(6, 57)",Undiscovered,4,False,False,"{'Fertility': 0.54, 'Minerals': 0.33999999999999997, 'Savagery': 0.41000000000000003, 'Mana': 0.59, 'Water': 1.3}"
"(6, 71)",Undiscovered,2,False,False,"{'Fertility': 0.61, 'Minerals': 0.32, 'Savagery': 0.79, 'Mana': 0.38, 'Water': 0.6399999999999999}"
"(6, 80)",Undiscovered,2,False,False,"{'Fertility': 0.87, 'Minerals': 0.22999999999999998, 'Savagery': 0.5, 'Mana': 0.17, 'Water': 0.41}"
"(6, 82)",Undiscovered,4,False,False,"{'Fertility': 0.65, 'Minerals': 0.19999999999999998, 'Savagery': 0.77, 'Mana': 0.63, 'Water': 1.29}"
"(6, 99)",Undiscovered,1,False,False,"{'Fertility': 0.9, 'Minerals': 0.29000000000000004, 'Savagery': 0.21, 'Mana': 0.18000000000000002, 'Water': 0.55}"
"(6, 100)",Undiscovered,3,False,False,"{'Fertility': 0.33, 'Minerals': 0.86, 'Savagery': 0.39, 'Mana': 0.04000000000000001, 'Water': -0.1}"
"(6, 107)",Undiscovered,7,False,False,"{'Fertility': 0.17, 'Minerals': 0.72, 'Savagery': 0.52, 'Mana': 0.43, 'Water': 0.99}"
"(6, 108)",Undiscovered,9,False,False,"{'Fertility': 0.15000000000000002, 'Minerals': 0.36000000000000004, 'Savagery': 1.09, 'Mana': 0.75, 'Water': 0.61}"
"(6, 116)",Undiscovered,7,False,False,"{'Fertility': 0.35, 'Minerals': 0.8999999999999999, 'Savagery': 0.52, 'Mana': 0.55, 'Water': 0.57}"
"(6, 120)",Undiscovered,3,False,False,"{'Fertility': -0.15, 'Minerals': 0.71, 'Savagery': 0.59, 'Mana': 0.27, 'Water': 0.02}"
"(6, 136)",Undiscovered,5,False,False,"{'Fertility': 0.13, 'Minerals': 0.99, 'Savagery': 0.7, 'Mana': 0.02999999999999997, 'Water': 0.15999999999999998}"
"(6, 137)",Undiscovered,1,False,False,"{'Fertility': 0.74, 'Minerals': 0.32, 'Savagery': 0.43, 'Mana': -0.07, 'Water': 0.79}"
"(6, 142)",Undiscovered,5,False,False,"{'Fertility': 0.4, 'Minerals': 0.59, 'Savagery': 0.48, 'Mana': 0.06999999999999998, 'Water': 0.42}"
"(6, 143)",Undiscovered,6,False,False,"{'Fertility': 0.5700000000000001, 'Minerals': 0.27, 'Savagery': 0.9600000000000001, 'Mana': 0.47, 'Water': 0.45999999999999996}"
"(6, 145)",Undiscovered,1,False,False,"{'Fertility': 1.07, 'Minerals': 0.54, 'Savagery': 0.36, 'Mana': 0.22, 'Water': 0.58}"
"(6, 151)",Undiscovered,8,False,False,"{'Fertility': 0.32999999999999996, 'Minerals': 0.26, 'Savagery': 0.75, 'Mana': 1.18, 'Water': 0.26}"
"(6, 159)",Undiscovered,7,False,False,"{'Fertility': -0.17, 'Minerals': 0.7, 'Savagery': 0.47, 'Mana': 0.49, 'Water': 0.77}"
"(6, 195)",Undiscovered,5,False,False,"{'Fertility': 0.69, 'Minerals': 0.42999999999999994, 'Savagery': 0.36, 'Mana': 0.43, 'Water': 0.37}"
"(6, 203)",Undiscovered,2,False,False,"{'Fertility': 0.48, 'Minerals': 0.10999999999999999, 'Savagery': 0.42, 'Mana': 0.21000000000000002, 'Water': 0.84}"
"(6, 207)",Undiscovered,7,False,False,"{'Fertility': 0.18, 'Minerals': 0.62, 'Savagery': 0.45999999999999996, 'Mana': 0.8, 'Water': 0.43999999999999995}"
"(6, 211)",Undiscovered,5,False,False,"{'Fertility': 0.16000000000000003, 'Minerals': 0.82, 'Savagery': 0.37, 'Mana': 0.07999999999999999, 'Water': 0.16999999999999998}"
"(6, 226)",Undiscovered,6,False,False,"{'Fertility': 0.47, 'Minerals': 0.24, 'Savagery': 0.53, 'Mana': 0.6799999999999999, 'Water': 0.69}"
"(6, 232)",Undiscovered,1,False,False,"{'Fertility': 1.11, 'Minerals': 0.19000000000000003, 'Savagery': 0.22999999999999998, 'Mana': 0.37, 'Water': 0.51}"
"(6, 238)",Undiscovered,5,False,False,"{'Fertility': 0.44, 'Minerals': 0.83, 'Savagery': 0.58, 'Mana': 0.019999999999999962, 'Water': 0.03999999999999998}"
"(7, 2)",Undiscovered,1,False,False,"{'Fertility': 0.9, 'Minerals': 0.15000000000000002, 'Savagery': 0.45999999999999996, 'Mana': 0.25, 'Water': 0.69}"
"(7, 11)",Undiscovered,2,False,False,"{'Fertility': 0.72, 'Minerals': 0.3, 'Savagery': 0.74, 'Mana': 0.66, 'Water': 0.5499999999999999}"
"(7, 20)",Undiscovered,2,False,False,"{'Fertility': 0.8999999999999999, 'Minerals': 0.55, 'Savagery': 0.59, 'Mana': 0.38, 'Water': 0.52}"
